# timestamp,time_from_start,face,face_filtered,nose,nose_filtered,background
1467799058.322,0.000,33.626,nan,31.838,nan,23.107
1467799059.320,0.998,33.992,nan,31.997,nan,23.089
1467799060.344,2.022,33.787,nan,31.839,nan,23.305
1467799061.371,3.049,33.894,nan,31.812,nan,23.181
1467799062.391,4.069,33.955,nan,32.049,nan,23.120
1467799063.413,5.091,33.947,nan,31.948,nan,23.143
1467799064.436,6.114,33.919,nan,31.915,nan,23.200
1467799065.460,7.138,33.948,nan,31.781,nan,23.228
1467799066.493,8.171,33.975,nan,31.929,nan,23.214
1467799067.523,9.201,33.954,nan,31.685,nan,23.219
1467799068.551,10.229,33.975,nan,31.739,nan,23.236
1467799069.569,11.247,33.963,nan,31.671,nan,23.200
1467799070.595,12.273,33.975,nan,31.615,nan,23.192
1467799071.623,13.301,34.004,nan,31.889,nan,23.151
1467799072.646,14.324,33.976,nan,31.946,nan,23.192
1467799073.669,15.347,33.988,nan,32.021,nan,23.178
1467799074.697,16.375,34.017,nan,32.032,nan,23.152
1467799075.722,17.400,33.953,nan,31.846,nan,23.151
1467799076.754,18.432,34.037,nan,32.036,nan,23.085
1467799077.777,19.455,34.072,nan,32.105,nan,23.121
1467799078.807,20.485,34.074,nan,32.061,nan,23.078
1467799079.824,21.502,34.048,nan,31.968,nan,23.090
1467799080.851,22.529,34.101,nan,32.064,nan,22.983
1467799081.879,23.557,33.950,nan,31.975,nan,23.198
1467799082.905,24.583,33.989,nan,32.013,nan,23.118
1467799083.923,25.601,34.027,nan,32.061,nan,23.073
1467799084.950,26.628,34.016,33.977,32.010,31.974,23.089
1467799085.972,27.650,33.954,33.984,31.944,31.981,23.128
1467799087.013,28.691,34.028,33.990,31.800,31.986,23.077
1467799088.028,29.706,33.992,33.990,31.978,31.991,23.098
1467799089.057,30.735,34.031,33.993,32.117,31.996,23.037
1467799090.084,31.762,34.006,33.994,32.049,32.001,23.112
1467799091.108,32.786,33.935,33.995,31.861,32.002,23.213
1467799092.132,33.810,33.973,33.996,31.982,32.006,23.177
1467799093.152,34.830,33.997,33.997,32.164,32.011,23.178
1467799094.184,35.862,33.995,33.998,31.991,32.018,23.147
1467799095.211,36.889,33.994,33.997,31.990,32.021,23.193
1467799096.227,37.905,33.916,33.998,31.918,32.029,23.314
1467799097.266,38.944,34.021,33.998,32.031,32.035,23.182
1467799098.531,40.209,33.956,34.001,31.792,32.042,23.177
1467799100.220,41.898,34.019,34.003,32.125,32.045,23.169
1467799101.245,42.923,33.928,34.004,32.005,32.046,23.321
1467799102.278,43.956,33.969,34.006,31.836,32.049,23.245
1467799103.301,44.979,33.926,34.009,32.083,32.053,23.280
1467799104.323,46.001,33.997,34.009,32.114,32.057,23.193
1467799105.351,47.029,34.058,34.011,32.226,32.062,23.053
1467799106.382,48.060,34.100,34.010,32.250,32.065,23.029
1467799107.403,49.081,33.992,34.010,32.051,32.066,23.183
1467799108.429,50.107,33.965,34.009,31.950,32.065,23.252
1467799109.453,51.131,34.070,34.009,32.228,32.068,23.165
1467799110.486,52.164,34.041,34.008,32.082,32.071,23.177
1467799111.510,53.188,33.985,34.008,32.122,32.075,23.233
1467799112.532,54.210,34.028,34.008,32.069,32.078,23.117
1467799113.554,55.232,34.054,34.008,32.146,32.081,23.135
1467799114.581,56.259,34.018,34.007,32.192,32.085,23.227
1467799115.603,57.281,33.968,34.008,32.137,32.092,23.228
1467799116.637,58.315,34.014,34.008,32.276,32.101,23.193
1467799117.654,59.332,33.933,34.008,32.093,32.107,23.268
1467799118.794,60.472,33.949,34.006,32.076,32.110,23.266
1467799119.822,61.500,34.012,34.006,32.143,32.116,23.186
1467799120.851,62.529,33.988,34.008,32.169,32.125,23.261
1467799121.878,63.556,33.969,34.009,32.146,32.133,23.319
1467799122.902,64.580,34.004,34.009,32.179,32.134,23.283
1467799123.927,65.605,33.958,34.009,32.090,32.139,23.280
1467799124.948,66.626,33.994,34.009,32.133,32.144,23.188
1467799125.977,67.655,33.951,34.010,32.060,32.150,23.244
1467799127.006,68.684,34.139,34.009,32.086,32.158,23.311
1467799128.030,69.708,34.104,34.008,31.764,32.165,23.247
1467799129.054,70.732,34.049,34.006,31.929,32.169,23.273
1467799130.087,71.765,34.076,34.006,32.118,32.172,23.219
1467799131.114,72.792,34.158,34.005,32.247,32.184,23.196
1467799132.133,73.811,34.003,34.005,32.228,32.191,23.181
1467799133.163,74.841,34.063,34.002,32.163,32.196,23.123
1467799134.186,75.864,33.992,33.999,32.164,32.198,23.113
1467799135.209,76.887,34.070,33.993,32.167,32.203,23.126
1467799136.232,77.910,34.050,33.991,31.993,32.210,23.155
1467799137.259,78.937,34.017,33.988,32.143,32.218,23.174
1467799138.291,79.969,34.058,33.986,32.227,32.219,23.082
1467799139.314,80.992,33.967,33.981,32.231,32.222,23.159
1467799140.340,82.018,33.984,33.980,32.178,32.230,23.090
1467799141.362,83.040,33.982,33.980,32.200,32.238,23.070
1467799142.385,84.063,33.998,33.979,32.247,32.247,23.049
1467799143.414,85.092,34.012,33.979,32.343,32.252,23.024
1467799144.431,86.109,33.996,33.981,32.253,32.256,23.096
1467799145.460,87.138,34.010,33.980,32.331,32.256,23.128
1467799146.481,88.159,33.945,33.981,32.270,32.261,23.140
1467799147.507,89.185,34.000,33.982,32.391,32.270,23.177
1467799148.540,90.218,34.017,33.983,32.340,32.279,23.177
1467799149.573,91.251,34.019,33.985,32.423,32.288,23.208
1467799150.595,92.273,33.987,33.987,32.214,32.299,23.236
1467799151.620,93.298,34.015,33.987,32.276,32.306,23.284
1467799152.638,94.316,34.027,33.987,32.265,32.314,23.287
1467799153.667,95.345,33.952,33.985,32.273,32.324,23.327
1467799154.696,96.374,33.943,33.985,32.441,32.336,23.329
1467799155.716,97.394,33.896,33.981,32.170,32.346,23.417
1467799156.745,98.423,33.934,33.980,32.341,32.364,23.334
1467799157.763,99.441,33.928,33.979,32.196,32.380,23.325
1467799158.797,100.475,33.935,33.977,32.493,32.393,23.312
1467799159.834,101.512,33.897,33.974,32.460,32.403,23.369
1467799160.851,102.529,33.857,33.974,32.381,32.414,23.451
1467799161.876,103.554,33.869,33.973,32.381,32.427,23.442
1467799162.893,104.571,33.797,33.973,32.477,32.440,23.449
1467799163.919,105.597,33.840,33.971,32.461,32.452,23.411
1467799164.954,106.632,33.829,33.970,32.366,32.470,23.369
1467799165.976,107.654,33.924,33.971,32.327,32.482,23.369
1467799167.002,108.680,33.773,33.970,32.233,32.490,23.398
1467799168.020,109.698,33.949,33.971,32.533,32.498,23.359
1467799169.053,110.731,34.019,33.972,32.541,32.507,23.368
1467799170.087,111.765,34.032,33.974,32.603,32.518,23.307
1467799171.106,112.784,33.991,33.974,32.494,32.527,23.329
1467799172.137,113.815,34.064,33.974,32.335,32.535,23.308
1467799173.154,114.832,33.974,33.974,32.279,32.544,23.347
1467799174.185,115.863,33.999,33.973,32.377,32.551,23.366
1467799175.210,116.888,34.013,33.972,32.569,32.560,23.370
1467799176.234,117.912,34.069,33.971,32.656,32.567,23.251
1467799177.258,118.936,34.096,33.969,32.666,32.573,23.257
1467799178.287,119.965,34.039,33.968,32.739,32.582,23.358
1467799179.312,120.990,34.004,33.970,32.567,32.594,23.412
1467799180.339,122.017,33.975,33.971,32.556,32.608,23.397
1467799181.361,123.039,33.904,33.971,32.668,32.620,23.351
1467799182.392,124.070,33.931,33.972,32.683,32.632,23.519
1467799183.413,125.091,33.938,33.973,32.672,32.638,23.502
1467799184.431,126.109,34.022,33.974,32.755,32.651,23.418
1467799185.457,127.135,34.020,33.975,32.809,32.660,23.405
1467799186.488,128.166,33.946,33.977,32.833,32.673,23.527
1467799187.508,129.186,34.008,33.976,32.762,32.677,23.494
1467799188.534,130.212,34.019,33.976,32.882,32.682,23.479
1467799189.569,131.247,34.005,33.979,32.866,32.688,23.463
1467799190.597,132.275,33.960,33.982,32.869,32.694,23.513
1467799191.615,133.293,33.967,33.986,32.850,32.697,23.490
1467799192.645,134.323,34.014,33.989,32.978,32.700,23.458
1467799193.669,135.347,34.052,33.993,32.763,32.707,23.434
1467799194.692,136.370,34.000,33.995,32.671,32.716,23.442
1467799195.723,137.401,34.032,34.000,32.711,32.726,23.481
1467799196.743,138.421,34.012,34.002,32.623,32.732,23.416
1467799197.767,139.445,34.102,34.001,32.800,32.735,23.280
1467799198.788,140.466,34.016,34.000,32.788,32.742,23.398
1467799199.822,141.500,34.011,34.000,32.753,32.750,23.402
1467799200.852,142.530,34.011,33.999,32.754,32.759,23.434
1467799201.866,143.544,33.934,33.999,32.742,32.770,23.572
1467799203.015,144.693,33.914,33.999,32.740,32.779,23.506
1467799204.044,145.722,33.928,33.999,32.780,32.784,23.506
1467799205.058,146.736,33.881,33.999,32.668,32.792,23.548
1467799206.085,147.763,34.013,33.997,32.903,32.797,23.418
1467799207.124,148.802,34.064,33.998,32.908,32.803,23.439
1467799208.144,149.822,34.063,33.998,33.048,32.812,23.373
1467799209.160,150.838,34.050,34.000,32.930,32.820,23.347
1467799210.184,151.862,34.004,34.001,32.881,32.825,23.360
1467799211.213,152.891,33.978,34.003,32.773,32.831,23.493
1467799212.248,153.926,33.957,34.003,32.915,32.835,23.478
1467799213.270,154.948,33.994,34.003,32.849,32.840,23.452
1467799214.293,155.971,34.032,34.002,32.918,32.844,23.391
1467799215.316,156.994,33.896,34.002,32.669,32.847,23.620
1467799216.338,158.016,33.911,34.000,32.763,32.851,23.603
1467799217.373,159.051,34.005,33.998,32.696,32.853,23.585
1467799218.398,160.076,34.006,33.997,32.695,32.854,23.549
1467799219.421,161.099,34.047,33.997,32.658,32.858,23.553
1467799220.450,162.128,34.004,33.996,32.651,32.862,23.582
1467799221.470,163.148,34.026,33.994,32.719,32.862,23.589
1467799222.503,164.181,34.037,33.992,32.828,32.869,23.608
1467799223.531,165.209,34.040,33.990,32.815,32.875,23.518
1467799224.550,166.228,34.073,33.988,32.832,32.878,23.508
1467799225.581,167.259,33.958,33.990,32.735,32.888,23.581
1467799226.609,168.287,33.980,33.992,32.947,32.892,23.570
1467799227.632,169.310,34.020,33.995,32.935,32.896,23.574
1467799228.650,170.328,33.983,33.999,32.870,32.903,23.546
1467799229.673,171.351,33.966,34.000,32.871,32.909,23.560
1467799230.705,172.383,34.039,34.002,32.879,32.917,23.581
1467799231.736,173.414,34.004,34.006,32.849,32.928,23.595
1467799232.762,174.440,34.051,34.009,33.064,32.934,23.539
1467799233.783,175.461,34.003,34.013,32.971,32.943,23.535
1467799234.813,176.491,34.063,34.015,33.033,32.948,23.422
1467799235.834,177.512,34.030,34.014,33.063,32.951,23.510
1467799236.861,178.539,34.049,34.014,33.033,32.956,23.485
1467799237.892,179.570,34.001,34.014,32.925,32.960,23.567
1467799238.904,180.582,34.000,34.015,32.984,32.967,23.588
1467799239.928,181.606,33.942,34.017,32.905,32.976,23.634
1467799240.961,182.639,34.018,34.019,33.025,32.981,23.558
1467799241.996,183.674,33.986,34.019,33.042,32.987,23.604
1467799243.016,184.694,33.972,34.020,32.989,32.992,23.565
1467799244.038,185.716,33.855,34.022,32.991,33.001,23.656
1467799245.063,186.741,33.929,34.025,32.985,33.011,23.671
1467799246.086,187.764,33.952,34.026,32.947,33.021,23.602
1467799247.117,188.795,33.965,34.026,33.094,33.031,23.601
1467799248.139,189.817,33.902,34.026,33.068,33.042,23.707
1467799249.163,190.841,33.905,34.026,32.985,33.053,23.665
1467799250.190,191.868,33.956,34.025,33.141,33.059,23.620
1467799251.209,192.887,33.869,34.024,32.977,33.066,23.674
1467799252.245,193.923,33.908,34.025,32.892,33.073,23.712
1467799253.272,194.950,34.138,34.025,33.138,33.079,23.593
1467799254.298,195.976,34.216,34.027,33.025,33.091,23.576
1467799255.327,197.005,34.187,34.029,33.037,33.097,23.583
1467799256.346,198.024,34.204,34.030,33.152,33.103,23.562
1467799257.371,199.049,34.111,34.032,33.087,33.111,23.611
1467799258.398,200.076,34.035,34.035,33.178,33.120,23.665
1467799259.427,201.105,34.120,34.035,33.301,33.129,23.580
1467799260.441,202.119,34.067,34.036,33.145,33.140,23.603
1467799261.467,203.145,34.134,34.037,33.129,33.147,23.468
1467799262.500,204.178,34.097,34.038,33.180,33.156,23.565
1467799263.533,205.211,34.011,34.037,33.112,33.162,23.683
1467799264.554,206.232,34.078,34.039,33.295,33.169,23.582
1467799265.571,207.249,34.061,34.039,33.168,33.178,23.565
1467799266.606,208.284,34.055,34.040,33.246,33.187,23.526
1467799267.621,209.299,34.055,34.040,33.256,33.191,23.519
1467799268.652,210.330,34.070,34.041,33.225,33.198,23.532
1467799269.676,211.354,34.024,34.042,33.164,33.205,23.525
1467799270.698,212.376,34.084,34.044,33.213,33.211,23.404
1467799271.728,213.406,33.975,34.046,33.167,33.219,23.609
1467799272.754,214.432,34.081,34.050,33.280,33.226,23.544
1467799273.784,215.462,34.077,34.054,33.260,33.235,23.549
1467799274.809,216.487,34.003,34.055,33.242,33.243,23.647
1467799275.834,217.512,34.048,34.056,33.273,33.243,23.594
1467799276.861,218.539,34.019,34.057,33.264,33.247,23.648
1467799277.874,219.552,33.964,34.058,33.030,33.251,23.645
1467799278.916,220.594,33.998,34.058,33.194,33.251,23.616
1467799279.934,221.612,34.079,34.059,33.235,33.255,23.655
1467799280.951,222.629,34.064,34.061,33.152,33.262,23.699
1467799281.977,223.655,34.067,34.058,33.379,33.263,23.692
1467799283.003,224.681,34.087,34.053,33.272,33.264,23.649
1467799284.154,225.832,34.089,34.051,33.276,33.269,23.607
1467799285.182,226.860,34.105,34.048,33.319,33.270,23.587
1467799286.203,227.881,34.119,34.048,33.366,33.274,23.626
1467799287.231,228.909,34.033,34.048,33.365,33.272,23.766
1467799288.254,229.932,34.078,34.048,33.447,33.271,23.713
1467799289.282,230.960,34.118,34.049,33.463,33.278,23.708
1467799290.308,231.986,34.046,34.050,33.461,33.286,23.815
1467799291.327,233.005,33.997,34.052,33.349,33.292,23.814
1467799292.365,234.043,34.132,34.056,33.463,33.297,23.615
1467799293.375,235.053,34.052,34.059,33.521,33.300,23.699
1467799294.420,236.098,34.078,34.063,33.426,33.304,23.690
1467799295.431,237.109,34.002,34.066,33.233,33.309,23.797
1467799296.457,238.135,33.956,34.069,33.263,33.313,23.865
1467799297.487,239.165,34.117,34.071,33.436,33.318,23.664
1467799298.511,240.189,34.086,34.073,33.353,33.323,23.680
1467799299.540,241.218,34.070,34.072,33.402,33.326,23.644
1467799300.562,242.240,34.101,34.074,33.413,33.332,23.644
1467799301.581,243.259,34.110,34.075,33.488,33.334,23.646
1467799302.610,244.288,34.044,34.075,33.368,33.336,23.621
1467799303.631,245.309,33.989,34.076,33.097,33.339,23.696
1467799304.655,246.333,33.957,34.076,33.273,33.341,23.604
1467799305.691,247.369,33.978,34.078,33.227,33.343,23.609
1467799306.715,248.393,33.918,34.080,33.133,33.348,23.746
1467799307.736,249.414,33.934,34.081,33.212,33.350,23.704
1467799308.756,250.434,34.040,34.082,33.239,33.351,23.672
1467799309.780,251.458,33.957,34.082,33.195,33.352,23.773
1467799310.813,252.491,33.972,34.080,33.120,33.349,23.703
1467799311.838,253.516,34.055,34.078,33.260,33.348,23.629
1467799312.869,254.547,34.060,34.075,33.231,33.349,23.572
1467799313.892,255.570,34.095,34.073,33.282,33.348,23.542
1467799314.916,256.594,34.047,34.072,33.092,33.347,23.595
1467799315.936,257.614,34.106,34.072,33.230,33.345,23.545
1467799316.981,258.659,34.109,34.073,33.532,33.343,23.622
1467799317.997,259.675,34.178,34.074,33.602,33.340,23.552
1467799319.024,260.702,34.245,34.075,33.502,33.337,23.596
1467799320.043,261.721,34.231,34.076,33.385,33.336,23.545
1467799321.077,262.755,34.228,34.077,33.443,33.334,23.561
1467799322.098,263.776,34.266,34.079,33.414,33.330,23.554
1467799323.118,264.796,34.225,34.081,33.512,33.329,23.530
1467799324.142,265.820,34.257,34.083,33.482,33.331,23.510
1467799325.179,266.857,34.179,34.086,33.498,33.333,23.576
1467799326.202,267.880,34.105,34.087,33.412,33.332,23.699
1467799327.228,268.906,34.059,34.088,33.406,33.332,23.646
1467799328.250,269.928,34.073,34.088,33.464,33.330,23.645
1467799329.278,270.956,34.119,34.090,33.416,33.329,23.578
1467799330.298,271.976,34.057,34.091,33.367,33.330,23.654
1467799331.333,273.011,34.093,34.094,33.400,33.331,23.640
1467799332.357,274.035,34.061,34.098,33.369,33.339,23.638
1467799333.379,275.057,34.097,34.100,33.382,33.340,23.643
1467799334.396,276.074,34.071,34.102,33.333,33.342,23.616
1467799335.437,277.115,34.062,34.105,33.271,33.345,23.600
1467799336.464,278.142,34.114,34.109,33.295,33.349,23.526
1467799337.484,279.162,34.081,34.111,33.231,33.352,23.635
1467799338.505,280.183,33.942,34.115,33.221,33.357,23.706
1467799339.532,281.210,33.971,34.117,33.222,33.362,23.708
1467799340.558,282.236,33.959,34.118,33.300,33.366,23.827
1467799341.586,283.264,34.005,34.119,33.290,33.371,23.729
1467799342.617,284.295,34.037,34.120,33.282,33.373,23.667
1467799343.635,285.313,34.037,34.120,33.241,33.377,23.678
1467799344.655,286.333,34.154,34.121,33.352,33.381,23.665
1467799345.692,287.370,34.168,34.121,33.293,33.381,23.579
1467799346.714,288.392,34.079,34.120,33.288,33.378,23.713
1467799347.745,289.423,34.085,34.118,33.312,33.378,23.565
1467799348.768,290.446,34.146,34.115,33.329,33.380,23.572
1467799349.895,291.573,34.154,34.115,33.346,33.382,23.540
1467799350.930,292.608,34.198,34.113,33.359,33.383,23.522
1467799351.953,293.631,34.145,34.112,33.346,33.385,23.524
1467799352.982,294.660,34.106,34.110,33.381,33.384,23.562
1467799354.003,295.681,34.183,34.109,33.385,33.384,23.503
1467799355.037,296.715,34.141,34.111,33.351,33.387,23.549
1467799356.053,297.731,34.082,34.113,33.284,33.389,23.621
1467799357.087,298.765,34.195,34.115,33.363,33.390,23.528
1467799358.105,299.783,34.166,34.117,33.505,33.394,23.556
1467799359.133,300.811,34.218,34.118,33.433,33.397,23.490
1467799360.159,301.837,34.169,34.120,33.543,33.402,23.509
1467799361.186,302.864,34.084,34.121,33.316,33.406,23.586
1467799362.210,303.888,34.091,34.123,33.330,33.410,23.645
1467799363.232,304.910,34.113,34.123,33.346,33.415,23.567
1467799364.261,305.939,34.134,34.125,33.401,33.418,23.554
1467799365.290,306.968,34.145,34.127,33.425,33.423,23.495
1467799366.309,307.987,34.183,34.128,33.440,33.432,23.468
1467799367.346,309.024,34.055,34.129,33.409,33.439,23.661
1467799368.362,310.040,34.129,34.129,33.488,33.446,23.609
1467799369.400,311.078,34.127,34.131,33.477,33.453,23.583
1467799370.417,312.095,34.140,34.133,33.434,33.461,23.532
1467799371.433,313.111,34.039,34.135,33.314,33.464,23.657
1467799372.468,314.146,34.141,34.138,33.424,33.470,23.555
1467799373.491,315.169,34.142,34.138,33.512,33.473,23.553
1467799374.513,316.191,34.104,34.139,33.471,33.477,23.563
1467799375.540,317.218,34.150,34.142,33.507,33.480,23.501
1467799376.567,318.245,34.089,34.145,33.474,33.483,23.524
1467799377.594,319.272,34.189,34.147,33.551,33.486,23.461
1467799378.624,320.302,34.150,34.147,33.499,33.488,23.452
1467799379.650,321.328,34.196,34.146,33.584,33.493,23.471
1467799380.673,322.351,34.136,34.147,33.459,33.495,23.485
1467799381.690,323.368,34.154,34.149,33.511,33.499,23.584
1467799382.724,324.402,34.202,34.147,33.537,33.507,23.530
1467799383.752,325.430,34.174,34.145,33.535,33.512,23.546
1467799384.785,326.463,34.176,34.144,33.537,33.519,23.444
1467799385.799,327.477,34.204,34.143,33.629,33.527,23.428
1467799386.820,328.498,34.144,34.140,33.525,33.530,23.608
1467799387.856,329.534,34.169,34.136,33.668,33.535,23.593
1467799388.878,330.556,34.147,34.133,33.571,33.537,23.571
1467799389.905,331.583,34.179,34.132,33.623,33.544,23.534
1467799390.929,332.607,34.061,34.130,33.591,33.549,23.582
1467799391.954,333.632,34.174,34.128,33.468,33.555,23.600
1467799392.979,334.657,34.269,34.127,33.577,33.560,23.490
1467799394.003,335.681,34.084,34.129,33.690,33.567,23.575
1467799395.027,336.705,34.049,34.130,33.609,33.569,23.642
1467799396.055,337.733,33.968,34.135,33.590,33.573,23.661
1467799397.083,338.761,34.055,34.140,33.727,33.575,23.615
1467799398.098,339.776,34.123,34.142,33.740,33.578,23.631
1467799399.135,340.813,34.157,34.144,33.443,33.578,23.543
1467799400.162,341.840,34.193,34.147,33.524,33.580,23.598
1467799401.186,342.864,34.157,34.147,33.527,33.581,23.678
1467799402.212,343.890,34.217,34.147,33.522,33.579,23.667
1467799403.228,344.906,34.224,34.147,33.441,33.580,23.678
1467799404.267,345.945,34.270,34.148,33.521,33.581,23.629
1467799405.285,346.963,34.223,34.149,33.461,33.584,23.751
1467799406.308,347.986,34.193,34.146,33.480,33.586,23.704
1467799407.338,349.016,34.141,34.147,33.619,33.588,23.693
1467799408.364,350.042,34.168,34.149,33.470,33.589,23.768
1467799409.401,351.079,34.213,34.152,33.569,33.591,23.769
1467799410.419,352.097,34.093,34.155,33.849,33.592,23.736
1467799411.443,353.121,34.031,34.157,33.633,33.593,23.755
1467799412.466,354.144,34.047,34.160,33.657,33.593,23.771
1467799413.498,355.176,34.089,34.162,33.824,33.595,23.734
1467799414.510,356.188,34.012,34.163,33.663,33.593,23.752
1467799415.536,357.214,34.015,34.165,33.689,33.593,23.738
1467799416.563,358.241,34.018,34.167,33.683,33.589,23.712
1467799417.589,359.267,34.024,34.171,33.680,33.590,23.711
1467799418.617,360.295,33.992,34.171,33.611,33.591,23.790
1467799419.647,361.325,34.002,34.174,33.642,33.588,23.737
1467799420.668,362.346,34.064,34.174,33.690,33.588,23.655
1467799421.695,363.373,34.255,34.173,33.812,33.588,23.602
1467799422.715,364.393,34.243,34.175,33.560,33.585,23.630
1467799423.747,365.425,34.340,34.177,33.613,33.585,23.575
1467799424.776,366.454,34.356,34.180,33.631,33.583,23.610
